Temps,Delay
1697492733159.0,3
1697492738167.0,10
1697492743162.0,3
1697492748165.0,5
1697492753162.0,3
1697492758165.0,3
1697492763165.0,3
1697492768166.0,3
1697492773170.0,4
1697492778172.0,6
1697492783168.0,3
1697492788168.0,2
1697492793168.0,2
1697492798168.0,2
1697492803169.0,3
1697492808171.0,4
1697492813175.0,6
1697492818172.0,3
1697492823172.0,3
1697492828172.0,2
1697492833186.0,14
1697492838174.0,2
1697492843174.0,3
1697492848174.0,3
1697492853174.0,2
1697492858197.0,17
1697492863182.0,3
1697492868182.0,3
1697492873182.0,3
1697492878182.0,2
1697492883182.0,3
1697492888185.0,5
1697492893189.0,9
1697492898183.0,3
1697492903183.0,2
1697492908188.0,6
1697492913186.0,4
1697492918186.0,5
1697492923184.0,2
1697492928184.0,3
1697492933184.0,3
1697492938187.0,4
1697492943200.0,9
1697492948193.0,2
1697492953193.0,3
1697492958193.0,3
1697492963193.0,2
1697492968197.0,6
1697492973192.0,2
1697492978193.0,2
1697492983193.0,3
1697492988193.0,2
1697492993193.0,2
1697492998196.0,5
1697493003193.0,3
1697493008193.0,3
1697493013192.0,2
1697493018193.0,2
1697493023195.0,4
1697493028193.0,2
1697493033193.0,3
1697493038194.0,3
1697493043193.0,2
1697493048195.0,3
1697493053197.0,5
1697493058195.0,3
1697493063195.0,3
1697493068195.0,2
1697493073195.0,2
1697493078199.0,5
1697493083196.0,3
1697493088196.0,2
1697493093196.0,2
1697493098196.0,2
1697493103197.0,3
1697493108200.0,6
1697493113196.0,3
1697493118196.0,3
1697493123196.0,2
1697493128198.0,4
1697493133199.0,6
1697493138197.0,3
1697493143198.0,3
1697493148197.0,2
1697493153198.0,3
1697493158199.0,3
1697493163213.0,17
1697493168198.0,3
1697493173198.0,2
1697493178198.0,2
1697493183198.0,2
1697493188200.0,4
1697493193201.0,4
1697493198200.0,3
1697493203201.0,3
1697493208200.0,2
1697493213201.0,2
1697493218203.0,4
1697493223201.0,3
1697493228201.0,3
1697493233201.0,3
1697493238202.0,3
1697493243202.0,2
1697493248204.0,5
1697493253202.0,2
1697493258202.0,2
1697493263202.0,2
1697493268202.0,3
1697493273203.0,3
1697493278202.0,2
1697493283202.0,3
1697493288202.0,2
1697493293202.0,3
1697493298203.0,3
1697493303204.0,5
1697493308202.0,2
1697493313202.0,3
1697493318202.0,3
1697493323202.0,3
1697493328202.0,3
1697493333204.0,5
1697493338202.0,3
1697493343202.0,2
1697493348203.0,3
1697493353203.0,2
1697493358205.0,3
1697493363207.0,6
1697493368204.0,3
1697493373204.0,2
1697493378205.0,2
1697493383205.0,2
1697493388205.0,3
1697493393206.0,3
1697493398205.0,2
1697493403205.0,2
1697493408205.0,2
1697493413206.0,3
1697493418207.0,3
1697493423209.0,5
1697493428207.0,3
1697493433207.0,2
1697493438207.0,3
1697493443208.0,3
1697493448210.0,6
1697493453207.0,3
1697493458207.0,3
1697493463207.0,2
1697493468207.0,3
1697493473209.0,4
1697493478207.0,3
1697493483207.0,2
1697493488207.0,3
1697493493207.0,2
1697493498207.0,3
1697493503208.0,3
1697493508208.0,4
1697493513207.0,2
1697493518207.0,3
1697493523207.0,3
1697493528207.0,2
1697493533211.0,6
1697493538207.0,3
1697493543207.0,3
1697493548207.0,2
1697493553207.0,2
1697493558208.0,3
1697493563209.0,4
1697493568207.0,3
1697493573207.0,2
1697493578207.0,2
1697493583208.0,2
1697493588208.0,3
1697493593209.0,4
1697493598208.0,2
1697493603208.0,2
1697493608208.0,2
1697493613209.0,2
1697493618211.0,4
1697493623212.0,5
1697493628209.0,2
1697493633209.0,2
1697493638209.0,3
1697493643210.0,4
1697493648212.0,5
1697493653208.0,2
1697493658209.0,2
1697493663209.0,2
1697493668209.0,2
1697493673211.0,5
1697493678209.0,3
1697493683210.0,3
1697493688210.0,3
1697493693209.0,2
1697493698211.0,4
1697493703213.0,6
1697493708211.0,3
1697493713211.0,2
1697493718211.0,3
1697493723212.0,3
1697493728213.0,4
1697493733211.0,3
1697493738211.0,3
1697493743211.0,2
1697493748211.0,2
1697493753212.0,3
1697493758214.0,5
1697493763212.0,3
1697493768213.0,3
1697493773213.0,2
1697493778213.0,2
1697493783216.0,5
1697493788213.0,3
1697493793213.0,3
1697493798213.0,2
1697493803213.0,2
1697493808214.0,3
1697493813216.0,5
1697493818215.0,3
1697493823216.0,2
1697493828216.0,3
1697493833217.0,4
1697493838217.0,3
1697493843219.0,4
1697493848218.0,2
1697493853218.0,3
1697493858218.0,2
1697493863220.0,4
1697493868222.0,5
1697493873220.0,3
1697493878220.0,3
1697493883222.0,4
1697493888223.0,2
1697493893223.0,3
1697493898225.0,4
1697493903225.0,4
1697493908223.0,3
1697493913223.0,2
1697493918225.0,4
1697493923223.0,2
1697493928226.0,6
1697493933224.0,3
1697493938225.0,3
1697493943226.0,3
1697493948225.0,2
1697493953227.0,4
1697493958228.0,4
1697493963229.0,5
1697493968227.0,3
1697493973227.0,3
1697493978226.0,3
1697493983226.0,3
1697493988227.0,4
1697493993228.0,4
1697493998226.0,2
1697494003226.0,3
1697494008227.0,3
1697494013228.0,4
1697494018227.0,3
1697494023228.0,3
1697494028229.0,5
1697494033228.0,3
1697494038230.0,4
1697494043229.0,3
1697494048230.0,4
1697494053230.0,3
1697494058229.0,2
1697494063229.0,3
1697494068229.0,2
1697494073229.0,3
1697494078239.0,10
1697494083232.0,3
1697494088234.0,5
1697494093232.0,3
1697494098232.0,2
1697494103232.0,2
1697494108232.0,2
1697494113233.0,3
1697494118233.0,3
1697494123233.0,3
1697494128233.0,3
1697494133234.0,3
1697494138235.0,4
1697494143233.0,3
1697494148234.0,4
1697494153235.0,4
1697494158233.0,3
1697494163234.0,3
1697494168233.0,3
1697494173234.0,3
1697494178234.0,3
1697494183235.0,4
1697494188233.0,3
1697494193234.0,3
1697494198235.0,3
1697494203235.0,3
1697494208235.0,3
1697494213235.0,3
1697494218235.0,2
1697494223235.0,3
1697494228240.0,6
1697494233238.0,3
1697494238239.0,4
1697494243237.0,3
1697494248238.0,3
1697494253246.0,10
1697494258239.0,4
1697494263239.0,3
1697494268240.0,3
1697494273240.0,3
1697494278240.0,3
1697494283241.0,4
1697494288244.0,8
1697494293240.0,3
1697494298240.0,3
1697494303240.0,3
1697494308239.0,2
1697494313240.0,3
1697494318241.0,4
1697494323241.0,4
1697494328239.0,2
1697494333240.0,3
1697494338241.0,4
1697494343239.0,2
1697494348239.0,3
1697494353239.0,3
1697494358239.0,3
1697494363240.0,3
1697494368239.0,3
1697494373240.0,3
1697494378241.0,3
1697494383242.0,3
1697494388242.0,3
1697494393242.0,3
1697494398244.0,5
1697494403242.0,2
1697494408242.0,2
1697494413242.0,2
1697494418243.0,3
1697494423245.0,4
1697494428243.0,2
1697494433246.0,5
1697494438244.0,3
1697494443243.0,2
1697494448244.0,3
1697494453243.0,3
1697494458243.0,3
1697494463244.0,3
1697494468244.0,2
1697494473245.0,3
1697494478244.0,2
1697494483245.0,3
1697494488244.0,2
1697494493245.0,3
1697494498246.0,3
1697494503246.0,3
1697494508246.0,3
1697494513247.0,4
1697494518245.0,3
1697494523246.0,3
1697494528246.0,3
1697494533245.0,2
1697494538245.0,3
1697494543245.0,2
1697494548245.0,3
1697494553245.0,2
1697494558246.0,3
1697494563246.0,2
1697494568246.0,2
1697494573247.0,4
1697494578247.0,3
1697494583249.0,3
1697494588249.0,3
1697494593251.0,4
1697494598249.0,3
1697494603249.0,3
1697494608249.0,3
1697494613250.0,4
1697494618249.0,2
1697494623249.0,3
1697494628249.0,3
1697494633249.0,3
1697494638250.0,3
1697494643249.0,2
1697494648249.0,3
1697494653249.0,3
1697494658249.0,2
1697494663251.0,4
1697494668252.0,5
1697494673250.0,3
1697494678250.0,2
1697494683251.0,4
1697494688250.0,2
1697494693252.0,4
1697494698250.0,2
1697494703251.0,3
1697494708251.0,3
1697494713251.0,3
1697494718251.0,2
1697494723253.0,4
1697494728253.0,3
1697494733253.0,2
1697494738253.0,2
1697494743253.0,2
1697494748254.0,3
1697494753257.0,5
1697494758254.0,2
1697494763254.0,3
1697494768255.0,3
1697494773257.0,4
1697494778259.0,5
1697494783255.0,2
1697494788256.0,2
1697494793256.0,2
1697494798256.0,3
1697494803256.0,3
1697494808258.0,4
1697494813256.0,2
1697494818256.0,2
1697494823256.0,2
1697494828256.0,2
1697494833258.0,4
1697494838256.0,2
1697494843257.0,2
1697494848257.0,2
1697494853257.0,3
1697494858257.0,2
1697494863262.0,5
1697494868260.0,3
1697494873260.0,2
1697494878261.0,3
1697494883261.0,2
1697494888262.0,3
1697494893262.0,4
1697494898261.0,3
1697494903261.0,3
1697494908261.0,2
1697494913261.0,2
1697494918262.0,4
1697494923261.0,2
1697494928261.0,2
1697494933261.0,2
1697494938261.0,2
1697494943261.0,2
1697494948264.0,5
1697494953261.0,3
1697494958261.0,2
1697494963261.0,2
1697494968261.0,3
1697494973261.0,3
1697494978263.0,5
1697494983261.0,3
1697494988261.0,2
1697494993261.0,2
1697494998262.0,3
1697495003263.0,4
1697495008265.0,6
1697495013262.0,3
1697495018262.0,3
1697495023262.0,2
1697495028263.0,3
1697495033265.0,4
1697495038263.0,3
1697495043263.0,3
1697495048263.0,2
1697495053263.0,3
1697495058264.0,3
1697495063266.0,5
1697495068263.0,3
1697495073263.0,3
1697495078263.0,2
1697495083263.0,2
1697495088262.0,2
1697495093266.0,5
1697495098264.0,2
1697495103266.0,3
1697495108266.0,2
1697495113267.0,3
1697495118268.0,4
1697495123266.0,3
1697495128266.0,3
1697495133266.0,2
1697495138266.0,3
1697495143268.0,4
1697495148266.0,2
1697495153266.0,2
1697495158266.0,2
1697495163266.0,3
1697495168270.0,5
1697495173268.0,2
1697495178269.0,3
1697495183269.0,3
1697495188270.0,3
1697495193271.0,4
1697495198272.0,5
1697495203269.0,3
1697495208269.0,2
1697495213270.0,2
1697495218273.0,5
1697495223272.0,3
1697495228274.0,5
1697495233272.0,2
1697495238272.0,3
1697495243272.0,2
1697495248272.0,2
1697495253280.0,9
1697495258274.0,2
1697495263274.0,3
1697495268274.0,2
1697495273274.0,2
1697495278275.0,3
1697495283278.0,6
1697495288274.0,3
1697495293274.0,2
1697495298275.0,3
1697495303275.0,2
1697495308276.0,3
1697495313279.0,5
1697495318276.0,2
1697495323276.0,2
1697495328276.0,2
1697495333278.0,4
1697495338279.0,5
1697495343278.0,3
1697495348277.0,3
1697495353278.0,3
1697495358278.0,2
1697495363278.0,3
1697495368279.0,4
1697495373278.0,2
1697495378278.0,2
1697495383278.0,2
1697495388278.0,2
1697495393280.0,5
1697495398278.0,2
1697495403278.0,3
1697495408278.0,3
1697495413279.0,3
1697495418280.0,4
1697495423282.0,5
1697495428279.0,2
1697495433279.0,2
1697495438279.0,2
1697495443280.0,3
1697495448283.0,5
1697495453281.0,2
1697495458281.0,2
1697495463281.0,3
1697495468281.0,3
1697495473282.0,3
1697495478285.0,5
1697495483283.0,3
1697495488283.0,3
1697495493283.0,2
1697495498283.0,2
1697495503292.0,9
1697495508285.0,2
1697495513285.0,2
1697495518285.0,3
1697495523285.0,2
1697495528287.0,4
1697495533288.0,5
1697495538285.0,2
1697495543285.0,2
1697495548285.0,2
1697495553285.0,3
1697495558288.0,5
1697495563286.0,3
1697495568286.0,2
1697495573286.0,2
1697495578286.0,2
1697495583286.0,2
1697495588290.0,4
1697495593288.0,2
1697495598288.0,2
1697495603289.0,3
1697495608290.0,3
1697495613291.0,4
1697495618289.0,3
1697495623289.0,2
1697495628290.0,3
1697495633290.0,3
1697495638291.0,3
1697495643293.0,5
1697495648290.0,2
1697495653290.0,2
1697495658291.0,3
1697495663291.0,3
1697495668292.0,3
1697495673295.0,7
1697495678291.0,3
1697495683291.0,3
1697495688291.0,2
1697495693292.0,3
1697495698295.0,6
1697495703292.0,2
1697495708292.0,2
1697495713292.0,3
1697495718292.0,3
1697495723292.0,3
1697495728296.0,6
1697495733292.0,2
1697495738292.0,3
1697495743292.0,2
1697495748292.0,3
1697495753292.0,3
1697495758307.0,13
1697495763296.0,2
1697495768296.0,2
1697495773296.0,3
1697495778296.0,2
1697495783298.0,4
1697495788299.0,5
1697495793296.0,2
1697495798296.0,2
1697495803297.0,4
1697495808297.0,3
1697495813299.0,5
1697495818297.0,2
1697495823297.0,2
1697495828297.0,2
1697495833297.0,2
1697495838300.0,6
1697495843297.0,2
1697495848297.0,2
1697495853297.0,3
1697495858297.0,2
1697495863298.0,3
1697495868300.0,6
1697495873297.0,2
1697495878297.0,2
1697495883297.0,2
1697495888299.0,4
1697495893302.0,6
1697495898298.0,3
1697495903298.0,2
1697495908298.0,2
1697495913299.0,3
1697495918302.0,6
1697495923299.0,3
1697495928300.0,3
1697495933300.0,2
1697495938301.0,2
1697495943303.0,4
1697495948302.0,3
1697495953305.0,5
1697495958302.0,3
1697495963302.0,2
1697495968302.0,2
1697495973304.0,4
1697495978303.0,2
1697495983303.0,2
1697495988304.0,2
1697495993303.0,2
1697495998304.0,3
1697496003307.0,5
1697496008304.0,2
1697496013304.0,3
1697496018304.0,2
1697496023305.0,2
1697496028308.0,5
1697496033305.0,3
1697496038305.0,2
1697496043305.0,2
1697496048306.0,3
1697496053307.0,3
1697496058306.0,2
1697496063306.0,3
1697496068306.0,3
1697496073307.0,3
1697496078312.0,7
1697496083309.0,5
1697496088306.0,2
1697496093308.0,3
1697496098309.0,3
1697496103308.0,2
1697496108309.0,4
1697496113308.0,2
1697496118312.0,6
1697496123308.0,2
1697496128308.0,2
1697496133308.0,2
1697496138309.0,3
1697496143311.0,6
1697496148308.0,3
1697496153309.0,3
1697496158309.0,2
1697496163310.0,4
1697496168310.0,4
1697496173309.0,2
1697496178310.0,3
1697496183310.0,3
1697496188311.0,3
1697496193312.0,3
1697496198315.0,6
1697496203312.0,3
1697496208312.0,3
1697496213312.0,2
1697496218312.0,3
1697496223313.0,3
1697496228316.0,5
1697496233314.0,3
1697496238314.0,3
1697496243314.0,2
1697496248315.0,3
1697496253317.0,5
1697496258314.0,2
1697496263315.0,3
1697496268315.0,2
1697496273315.0,3
1697496278318.0,5
1697496283315.0,2
1697496288315.0,2
1697496293314.0,2
1697496298315.0,3
1697496303318.0,5
1697496308319.0,5
1697496313317.0,2
1697496318318.0,3
1697496323318.0,3
1697496328318.0,3
1697496333321.0,5
1697496338318.0,3
1697496343318.0,2
1697496348318.0,3
1697496353318.0,2
1697496358318.0,2
1697496363320.0,4
1697496368319.0,3
1697496373319.0,3
1697496378320.0,3
1697496383319.0,2
1697496388322.0,4
1697496393320.0,3
1697496398324.0,3
1697496403320.0,2
1697496408320.0,2
1697496413321.0,3
1697496418323.0,5
1697496423321.0,2
1697496428322.0,3
1697496433322.0,3
1697496438323.0,3
1697496443325.0,5
1697496448322.0,2
1697496453322.0,2
1697496458324.0,3
1697496463322.0,2
1697496468324.0,4
1697496473329.0,8
1697496478323.0,2
1697496483324.0,3
1697496488324.0,2
1697496493324.0,2
1697496498324.0,2
1697496503327.0,5
1697496508324.0,3
1697496513324.0,2
1697496518324.0,2
1697496523326.0,3
1697496528330.0,6
1697496533326.0,2
1697496538326.0,2
1697496543326.0,3
1697496548326.0,2
1697496553326.0,3
1697496558330.0,6
1697496563327.0,2
1697496568327.0,3
1697496573327.0,2
1697496578327.0,2
1697496583331.0,6
1697496588329.0,3
1697496593329.0,3
1697496598330.0,3
1697496603330.0,2
1697496608330.0,2
1697496613333.0,5
1697496618330.0,2
1697496623330.0,3
1697496628330.0,2
1697496633331.0,4
1697496638342.0,12
1697496643334.0,3
1697496648334.0,3
1697496653334.0,3
1697496658335.0,3
1697496663336.0,3
1697496668338.0,5
1697496673336.0,2
1697496678336.0,2
1697496683337.0,2
1697496688337.0,2
1697496693340.0,6
1697496698338.0,3
1697496703338.0,3
1697496708339.0,3
1697496713339.0,2
1697496718340.0,4
1697496723351.0,12
1697496728341.0,2
1697496733341.0,3
1697496738342.0,3
1697496743342.0,3
1697496748343.0,3
1697496753346.0,5
1697496758344.0,3
1697496763344.0,3
1697496768345.0,2
1697496773346.0,3
1697496778348.0,6
1697496783345.0,2
1697496788345.0,2
1697496793346.0,3
1697496798346.0,2
1697496803347.0,2
1697496808355.0,9
1697496813348.0,3
1697496818348.0,2
1697496823348.0,2
1697496828348.0,3
1697496833349.0,4
1697496838351.0,5
1697496843349.0,3
1697496848348.0,2
1697496853349.0,2
1697496858350.0,3
1697496863354.0,6
1697496868350.0,2
1697496873350.0,2
1697496878350.0,3
1697496883350.0,2
1697496888350.0,2
1697496893354.0,6
1697496898350.0,2
1697496903351.0,3
1697496908351.0,2
1697496913352.0,3
1697496918355.0,5
1697496923356.0,5
1697496928354.0,3
1697496933353.0,3
1697496938354.0,3
1697496943354.0,2
1697496948357.0,5
1697496953354.0,2
1697496958355.0,3
1697496963355.0,2
1697496968355.0,2
1697496973355.0,2
1697496978359.0,6
1697496983356.0,2
1697496988356.0,2
1697496993356.0,3
1697496998356.0,2
1697497003358.0,4
1697497008360.0,5
1697497013358.0,3
1697497018358.0,3
1697497023359.0,3
1697497028359.0,2
1697497033359.0,2
1697497038362.0,5
1697497043359.0,3
1697497048359.0,2
1697497053359.0,3
1697497058358.0,2
1697497063363.0,6
1697497068359.0,2
1697497073359.0,3
1697497078359.0,2
1697497083360.0,3
1697497088360.0,3
1697497093363.0,5
1697497098361.0,3
1697497103362.0,3
1697497108362.0,2
1697497113362.0,2
1697497118365.0,5
1697497123362.0,2
1697497128362.0,3
1697497133362.0,2
1697497138362.0,3
1697497143367.0,5
1697497148369.0,6
1697497153366.0,3
1697497158366.0,2
1697497163366.0,2
1697497168367.0,3
1697497173369.0,5
1697497178367.0,2
1697497183366.0,2
1697497188367.0,2
1697497193367.0,2
1697497198368.0,3
1697497203371.0,6
1697497208367.0,2
1697497213367.0,3
1697497218367.0,2
1697497223367.0,3
1697497228371.0,6
1697497233368.0,3
1697497238369.0,3
1697497243369.0,2
1697497248369.0,2
1697497253370.0,4
1697497258372.0,5
1697497263370.0,3
1697497268369.0,2
1697497273371.0,3
1697497278372.0,3
1697497283375.0,6
1697497288372.0,2
1697497293372.0,2
1697497298372.0,2
1697497303372.0,2
1697497308377.0,6
1697497313375.0,3
1697497318376.0,3
1697497323377.0,3
1697497328377.0,2
1697497333378.0,3
1697497338380.0,6
1697497343377.0,3
1697497348377.0,3
1697497353377.0,3
1697497358378.0,3
1697497363378.0,3
1697497368378.0,2
1697497373382.0,7
1697497378378.0,3
1697497383378.0,2
1697497388378.0,2
1697497393379.0,4
1697497398382.0,6
1697497403379.0,2
1697497408379.0,2
1697497413379.0,2
1697497418379.0,2
1697497423380.0,3
1697497428407.0,9
1697497433401.0,3
1697497438401.0,2
1697497443402.0,3
1697497448402.0,2
1697497453406.0,6
1697497458403.0,3
1697497463403.0,3
1697497468403.0,3
1697497473403.0,2
1697497478404.0,3
1697497483408.0,6
1697497488405.0,2
1697497493405.0,2
1697497498406.0,3
1697497503406.0,3
1697497508407.0,4
1697497513406.0,2
1697497518407.0,3
1697497523406.0,3
1697497528406.0,2
1697497533406.0,2
1697497538410.0,6
1697497543406.0,3
1697497548406.0,3
1697497553406.0,3
1697497558406.0,2
1697497563407.0,3
1697497568410.0,6
1697497573407.0,3
