,Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Classe
5185,1697220865.234,47.225,1800.0,5.0,10.7,normal
5186,1697220865.738,47.225,900.0,5.0,10.7,normal
5187,1697220866.242,47.225,900.0,8.0,10.2,normal
5188,1697220866.745,48.686,1800.0,29.2,10.4,normal
5189,1697220867.247,49.173,1800.0,23.1,10.6,normal
5190,1697220867.75,47.225,1800.0,4.0,10.6,normal
5191,1697220868.252,47.225,1800.0,3.5,10.6,normal
5192,1697220868.755,47.712,1800.0,4.0,10.6,normal
5193,1697220869.258,47.225,1800.0,5.4,10.6,normal
5194,1697220869.76,47.712,1800.0,3.5,10.6,normal
5195,1697220870.263,47.712,1800.0,3.5,10.6,normal
5196,1697220870.765,48.199,1800.0,4.5,10.6,normal
5197,1697220871.268,48.199,1800.0,4.5,10.6,normal
5198,1697220871.771,46.251,1000.0,5.0,10.6,normal
5199,1697220872.275,47.712,1800.0,11.9,9.9,normal
5200,1697220872.779,49.173,1800.0,33.2,10.5,normal
5201,1697220873.281,48.199,1800.0,14.6,10.6,normal
5202,1697220873.784,47.712,1800.0,4.0,10.6,normal
5203,1697220874.287,48.686,1800.0,4.0,10.6,normal
5204,1697220874.789,47.712,1800.0,4.5,10.6,normal
5205,1697220875.292,48.199,1800.0,4.5,10.6,normal
5206,1697220875.794,47.225,1800.0,4.0,10.6,normal
5207,1697220876.297,48.199,1800.0,3.5,10.6,normal
5208,1697220876.799,47.712,1800.0,3.5,10.6,normal
5209,1697220877.304,47.712,700.0,5.9,10.6,normal
5210,1697220877.808,47.712,900.0,4.5,10.6,normal
5211,1697220878.313,47.225,900.0,5.0,10.6,normal
5212,1697220878.816,48.686,1800.0,28.4,10.5,normal
5213,1697220879.319,48.686,1800.0,27.7,10.6,normal
5214,1697220879.821,48.199,1800.0,3.0,10.6,normal
5215,1697220880.324,48.686,1800.0,4.0,10.6,normal
5216,1697220880.826,47.712,1800.0,4.0,10.6,normal
5217,1697220881.329,47.225,1800.0,5.0,10.6,normal
5218,1697220881.832,47.225,1800.0,4.0,10.6,normal
5219,1697220882.334,47.225,1800.0,4.0,10.6,normal
5220,1697220882.837,47.712,1800.0,3.5,10.6,normal
5221,1697220883.339,48.199,1800.0,5.0,10.6,normal
5222,1697220883.843,47.712,900.0,4.0,10.6,normal
5223,1697220884.349,47.712,600.0,6.9,10.6,normal
5224,1697220884.852,49.173,1800.0,22.0,10.2,normal
5225,1697220885.355,48.199,1800.0,36.0,10.6,normal
5226,1697220885.857,47.712,1800.0,3.0,10.6,normal
5227,1697220886.36,47.712,1800.0,4.5,10.6,normal
5228,1697220886.862,48.199,1800.0,3.5,10.6,normal
5229,1697220887.365,47.225,1800.0,4.0,10.6,normal
5230,1697220887.868,47.712,1800.0,4.0,10.6,normal
5231,1697220888.37,47.225,1800.0,4.5,10.6,normal
5232,1697220888.873,48.686,1800.0,5.0,10.6,normal
5233,1697220889.375,46.738,1800.0,4.5,10.6,normal
5234,1697220889.88,48.199,700.0,4.0,10.6,normal
5235,1697220890.385,46.738,700.0,5.0,10.6,normal
5236,1697220890.889,48.686,1800.0,12.4,9.7,normal
5237,1697220891.392,48.686,1800.0,32.3,10.5,normal
5238,1697220891.895,48.686,1800.0,16.5,10.6,normal
5239,1697220892.398,47.225,1800.0,3.0,10.6,normal
5240,1697220892.9,47.225,1800.0,3.5,10.6,normal
5241,1697220893.403,47.225,1800.0,3.5,10.6,normal
5242,1697220893.905,47.712,1800.0,4.5,10.6,normal
5243,1697220894.408,47.225,1800.0,4.0,10.6,normal
5244,1697220894.91,48.199,1800.0,4.0,10.6,normal
5245,1697220895.413,47.712,1800.0,3.0,10.6,normal
5246,1697220895.918,47.712,700.0,3.9,10.6,normal
5247,1697220896.423,47.712,700.0,5.0,10.6,normal
5248,1697220896.929,47.712,600.0,4.5,10.6,normal
5249,1697220897.432,48.199,1800.0,28.4,10.3,normal
5250,1697220897.935,46.738,1800.0,23.9,10.6,normal
5251,1697220898.437,46.738,1800.0,3.5,10.6,normal
5252,1697220898.94,47.225,1800.0,5.4,10.6,normal
5253,1697220899.442,47.712,1800.0,3.5,10.6,normal
5254,1697220899.945,48.199,1800.0,3.0,10.6,normal
5255,1697220900.448,48.686,1800.0,3.0,10.6,normal
5256,1697220900.95,47.712,1800.0,5.0,10.6,normal
5257,1697220901.453,47.225,1800.0,2.5,10.6,normal
5258,1697220901.955,47.225,1800.0,2.0,10.6,normal
5259,1697220902.458,46.251,1800.0,6.0,10.7,normal
5260,1697220902.96,46.738,1800.0,4.5,10.7,normal
5261,1697220903.464,48.199,1800.0,22.4,10.2,normal
5262,1697220903.966,47.225,1800.0,31.0,10.5,normal
5263,1697220904.469,47.225,1800.0,2.5,10.5,normal
5264,1697220904.971,47.712,1800.0,4.5,10.5,normal
5265,1697220905.474,48.199,1800.0,4.0,10.5,normal
5266,1697220905.976,47.712,1800.0,4.0,10.6,normal
5267,1697220906.479,48.199,1800.0,2.5,10.6,normal
5268,1697220906.981,47.712,1800.0,2.5,10.6,normal
5269,1697220907.486,47.225,900.0,7.4,10.6,normal
5270,1697220907.99,47.225,900.0,5.5,10.6,normal
5271,1697220908.495,47.712,700.0,4.5,10.6,normal
5272,1697220909.001,47.712,800.0,6.4,10.6,normal
5273,1697220909.503,47.225,1800.0,29.2,10.4,normal
5274,1697220910.006,47.712,1800.0,24.1,10.5,normal
5275,1697220910.509,47.225,1800.0,3.0,10.5,normal
5276,1697220911.011,47.225,1800.0,3.9,10.5,normal
5277,1697220911.514,47.225,1800.0,3.5,10.6,normal
5278,1697220912.016,46.738,1800.0,3.5,10.6,normal
5279,1697220912.519,47.712,1800.0,4.4,10.6,normal
5280,1697220913.021,47.225,1800.0,3.0,10.6,normal
5281,1697220913.524,47.712,1800.0,4.5,10.6,normal
5282,1697220914.026,47.225,1800.0,3.5,10.6,normal
5283,1697220914.531,46.738,700.0,5.0,10.6,normal
5284,1697220915.036,46.251,800.0,5.9,10.6,normal
5285,1697220915.539,47.225,1800.0,24.0,10.2,normal
5286,1697220916.042,48.199,1800.0,32.7,10.6,normal
5287,1697220916.544,47.225,1800.0,4.5,10.6,normal
5288,1697220917.047,47.225,1800.0,3.5,10.6,normal
5289,1697220917.549,47.225,1800.0,3.5,10.6,normal
5290,1697220918.052,47.225,1800.0,3.9,10.6,normal
5291,1697220918.554,46.738,1800.0,4.0,10.6,normal
5292,1697220919.057,46.738,1800.0,5.5,10.6,normal
5293,1697220919.56,47.225,1800.0,4.5,10.6,normal
5294,1697220920.062,47.225,1800.0,3.0,10.6,normal
5295,1697220920.566,47.225,1000.0,4.5,10.6,normal
5296,1697220921.072,47.225,600.0,5.0,10.6,normal
5297,1697220921.575,48.686,1800.0,27.4,10.3,normal
5298,1697220922.079,47.225,1800.0,27.4,10.6,normal
5299,1697220922.581,48.199,1800.0,4.5,10.6,normal
5300,1697220923.084,47.225,1800.0,4.0,10.6,normal
5301,1697220923.586,47.712,1800.0,3.5,10.6,normal
5302,1697220924.089,46.738,1800.0,5.0,10.6,normal
5303,1697220924.592,48.199,1800.0,4.0,10.6,normal
5304,1697220925.094,47.225,1800.0,4.0,10.6,normal
5305,1697220925.597,47.225,1800.0,4.0,10.6,normal
5306,1697220926.099,47.712,1800.0,4.0,10.6,normal
5307,1697220926.604,48.199,800.0,3.0,10.6,normal
5308,1697220927.108,46.738,800.0,5.9,10.6,normal
5309,1697220927.611,47.712,1800.0,21.7,10.1,normal
5310,1697220928.114,48.686,1800.0,36.4,10.6,normal
5311,1697220928.616,46.738,1800.0,3.5,10.6,normal
5312,1697220929.119,47.712,1800.0,5.0,10.6,normal
5313,1697220929.622,48.686,1800.0,3.0,10.6,normal
5314,1697220930.124,47.225,1800.0,4.0,10.6,normal
5315,1697220930.627,48.199,1800.0,4.0,10.6,normal
5316,1697220931.129,49.173,1800.0,3.5,10.6,normal
5317,1697220931.632,47.225,1800.0,4.4,10.6,normal
5318,1697220932.134,47.712,1800.0,3.0,10.6,normal
5319,1697220932.639,46.738,700.0,4.4,10.6,normal
5320,1697220933.145,47.712,600.0,6.4,10.6,normal
5321,1697220933.649,48.686,1800.0,24.5,10.2,normal
5322,1697220934.152,48.686,1800.0,32.5,10.6,normal
5323,1697220934.654,48.686,1800.0,3.5,10.6,normal
5324,1697220935.157,47.712,1800.0,4.0,10.6,normal
5325,1697220935.659,48.199,1800.0,3.9,10.6,normal
5326,1697220936.162,48.686,1800.0,4.5,10.6,normal
5327,1697220936.664,47.712,1800.0,4.4,10.6,normal
5328,1697220937.167,47.712,1800.0,4.0,10.6,normal
5329,1697220937.669,47.225,1800.0,2.0,10.6,normal
5330,1697220938.172,48.199,1800.0,4.0,10.6,normal
5331,1697220938.678,47.225,600.0,3.0,10.6,normal
5332,1697220939.182,47.712,800.0,6.9,10.6,normal
5333,1697220939.685,48.199,1800.0,14.5,10.0,normal
5334,1697220940.189,49.173,1800.0,35.8,10.5,normal
5335,1697220940.692,49.173,1800.0,8.5,10.6,normal
5336,1697220941.194,47.712,1800.0,3.0,10.6,normal
5337,1697220941.697,47.712,1800.0,3.5,10.6,normal
5338,1697220942.199,48.199,1800.0,3.0,10.6,normal
5339,1697220942.702,47.712,1800.0,2.0,10.6,normal
5340,1697220943.204,47.712,1800.0,5.9,10.6,normal
5341,1697220943.707,47.712,1800.0,5.0,10.6,normal
5342,1697220944.21,47.712,1800.0,4.0,10.6,normal
5343,1697220944.714,46.738,800.0,5.4,10.6,normal
5344,1697220945.22,46.251,600.0,5.0,10.6,normal
5345,1697220945.725,47.712,600.0,6.4,10.5,normal
5346,1697220946.228,48.199,1800.0,28.7,10.4,normal
5347,1697220946.731,47.712,1800.0,24.0,10.6,normal
5348,1697220947.233,48.199,1800.0,3.0,10.6,normal
5349,1697220947.736,48.199,1800.0,4.0,10.6,normal
5350,1697220948.238,47.712,1800.0,4.0,10.6,normal
5351,1697220948.741,47.225,1800.0,4.0,10.6,normal
5352,1697220949.243,48.199,1800.0,4.5,10.6,normal
5353,1697220949.746,47.712,1800.0,4.0,10.6,normal
5354,1697220950.248,47.712,1800.0,3.5,10.6,normal
5355,1697220950.753,48.199,700.0,4.0,10.6,normal
5356,1697220951.257,47.225,900.0,6.4,10.6,normal
5357,1697220951.761,46.738,900.0,5.0,10.6,normal
5358,1697220952.265,49.173,1800.0,23.9,10.3,normal
5359,1697220952.768,48.686,1800.0,31.0,10.6,normal
5360,1697220953.271,47.712,1800.0,4.0,10.6,normal
5361,1697220953.773,48.199,1800.0,4.0,10.6,normal
5362,1697220954.276,47.712,1800.0,4.5,10.6,normal
5363,1697220954.778,48.686,1800.0,4.5,10.6,normal
5364,1697220955.281,48.686,1800.0,3.5,10.6,normal
5365,1697220955.783,48.199,1800.0,5.0,10.6,normal
5366,1697220956.286,47.225,1800.0,3.5,10.6,normal
5367,1697220956.788,48.199,1800.0,4.0,10.6,normal
5368,1697220957.293,46.738,700.0,4.4,10.6,normal
5369,1697220957.798,48.199,800.0,6.9,10.5,normal
5370,1697220958.302,49.173,1800.0,28.9,10.4,normal
5371,1697220958.804,48.199,1800.0,27.2,10.6,normal
5372,1697220959.307,49.173,1800.0,4.5,10.6,normal
5373,1697220959.809,48.199,1800.0,4.0,10.6,normal
5374,1697220960.312,47.712,1800.0,4.5,10.6,normal
5375,1697220960.814,47.712,1800.0,4.0,10.6,normal
5376,1697220961.317,47.225,1800.0,4.5,10.6,normal
5377,1697220961.82,47.712,1800.0,4.9,10.6,normal
5378,1697220962.323,47.225,1800.0,4.5,10.6,normal
5379,1697220962.825,47.712,1800.0,4.5,10.6,normal
5380,1697220963.329,46.738,900.0,6.0,10.6,normal
5381,1697220963.832,47.712,1800.0,10.9,9.5,normal
5382,1697220964.336,48.686,1800.0,30.3,10.5,normal
5383,1697220964.838,48.686,1800.0,20.1,10.6,normal
5384,1697220965.341,48.686,1800.0,3.5,10.6,normal
5385,1697220965.843,47.712,1800.0,4.4,10.6,normal
5386,1697220966.346,48.686,1800.0,4.0,10.6,normal
5387,1697220966.848,47.712,1800.0,4.4,10.6,normal
5388,1697220967.351,48.199,1800.0,4.0,10.6,normal
5389,1697220967.853,48.199,1800.0,3.5,10.6,normal
5390,1697220968.356,47.712,1800.0,3.5,10.6,normal
5391,1697220968.858,47.225,1800.0,4.0,10.6,normal
5392,1697220969.363,48.199,700.0,6.4,10.6,normal
5393,1697220969.871,47.712,1800.0,15.7,10.1,normal
5394,1697220970.374,49.173,1800.0,36.7,10.6,normal
5395,1697220970.877,47.712,1800.0,7.0,10.6,normal
5396,1697220971.379,47.225,1800.0,3.5,10.6,normal
5397,1697220971.882,48.199,1800.0,3.5,10.6,normal
5398,1697220972.384,47.712,1800.0,4.0,10.6,normal
5399,1697220972.887,47.712,1800.0,4.5,10.6,normal
5400,1697220973.389,47.712,1800.0,3.5,10.6,normal
5401,1697220973.892,47.225,1800.0,4.5,10.6,normal
5402,1697220974.394,48.686,1800.0,3.5,10.6,normal
5403,1697220974.9,48.686,600.0,5.4,10.6,normal
5404,1697220975.405,47.712,600.0,5.0,10.6,normal
5405,1697220975.909,49.173,1800.0,21.4,10.3,normal
5406,1697220976.411,48.686,1800.0,34.0,10.6,normal
5407,1697220976.914,48.199,1800.0,4.5,10.6,normal
5408,1697220977.416,48.199,1800.0,4.0,10.6,normal
5409,1697220977.919,48.199,1800.0,2.5,10.6,normal
5410,1697220978.421,48.686,1800.0,4.5,10.6,normal
5411,1697220978.924,48.199,1800.0,5.0,10.6,normal
5412,1697220979.426,49.173,1800.0,4.5,10.6,normal
5413,1697220979.929,47.225,1800.0,3.5,10.6,normal
5414,1697220980.432,48.199,1800.0,2.5,10.6,normal
5415,1697220980.937,47.225,600.0,4.0,10.6,normal
5416,1697220981.442,47.712,800.0,5.4,10.6,normal
5417,1697220981.945,48.686,1800.0,14.5,10.0,normal
5418,1697220982.447,48.686,1800.0,37.1,10.5,normal
5419,1697220982.95,47.712,1800.0,5.5,10.6,normal
5420,1697220983.453,47.712,1800.0,4.0,10.6,normal
5421,1697220983.955,48.686,1800.0,4.5,10.6,normal
5422,1697220984.458,47.712,1800.0,4.0,10.6,normal
5423,1697220984.96,48.199,1800.0,4.0,10.6,normal
5424,1697220985.463,48.199,1800.0,5.4,10.6,normal
5425,1697220985.965,47.225,1800.0,3.5,10.6,normal
5426,1697220986.468,47.712,1800.0,4.0,10.6,normal
5427,1697220986.973,47.225,700.0,3.5,10.6,normal
5428,1697220987.478,46.738,700.0,5.5,10.6,normal
5429,1697220987.981,47.225,1800.0,10.4,9.5,normal
5430,1697220988.484,47.225,1800.0,28.6,10.5,normal
5431,1697220988.986,49.173,1800.0,20.7,10.6,normal
5432,1697220989.489,48.199,1800.0,3.5,10.6,normal
5433,1697220989.991,48.199,1800.0,5.0,10.6,normal
5434,1697220990.494,47.225,1800.0,3.0,10.6,normal
5435,1697220990.996,48.199,1800.0,4.5,10.6,normal
5436,1697220991.499,47.712,1800.0,4.0,10.6,normal
5437,1697220992.001,46.738,1800.0,4.5,10.6,normal
5438,1697220992.504,47.225,1800.0,3.5,10.6,normal
5439,1697220993.009,47.712,700.0,3.5,10.6,normal
5440,1697220993.514,46.738,800.0,5.4,10.6,normal
5441,1697220994.018,46.738,1000.0,7.0,10.6,normal
5442,1697220994.521,47.712,1800.0,27.5,10.3,normal
5443,1697220995.024,47.712,1800.0,27.6,10.5,normal
5444,1697220995.526,48.686,1800.0,3.5,10.5,normal
5445,1697220996.029,47.712,1800.0,4.0,10.5,normal
5446,1697220996.531,48.686,1800.0,4.5,10.5,normal
5447,1697220997.034,48.686,1800.0,4.5,10.5,normal
5448,1697220997.536,47.225,1800.0,4.5,10.5,normal
5449,1697220998.039,47.712,1800.0,4.0,10.5,normal
5450,1697220998.542,47.712,1800.0,3.5,10.6,normal
5451,1697220999.044,47.225,1800.0,4.5,10.6,normal
5452,1697220999.549,47.712,800.0,5.4,10.6,normal
5453,1697221000.053,46.738,800.0,5.0,10.6,normal
5454,1697221000.556,50.147,1800.0,22.5,10.3,normal
5455,1697221001.059,48.199,1800.0,34.0,10.6,normal
5456,1697221001.561,47.712,1800.0,3.5,10.6,normal
5457,1697221002.064,47.712,1800.0,3.5,10.6,normal
5458,1697221002.566,49.173,1800.0,4.5,10.6,normal
5459,1697221003.069,47.712,1800.0,3.5,10.6,normal
5460,1697221003.571,47.225,1800.0,5.0,10.6,normal
5461,1697221004.074,48.199,1800.0,4.5,10.6,normal
5462,1697221004.577,48.199,1800.0,3.5,10.6,normal
5463,1697221005.079,48.199,1800.0,5.4,10.6,normal
5464,1697221005.584,46.738,800.0,4.4,10.6,normal
5465,1697221006.088,48.199,800.0,5.0,10.6,normal
5466,1697221006.592,48.199,1800.0,26.9,10.3,normal
5467,1697221007.094,48.199,1800.0,30.3,10.6,normal
5468,1697221007.597,48.199,1800.0,3.5,10.6,normal
5469,1697221008.099,49.173,1800.0,3.5,10.6,normal
5470,1697221008.602,48.199,1800.0,3.9,10.6,normal
5471,1697221009.104,48.199,1800.0,5.0,10.6,normal
5472,1697221009.607,48.686,1800.0,4.0,10.6,normal
5473,1697221010.11,48.686,1800.0,3.5,10.6,normal
5474,1697221010.612,48.686,1800.0,3.5,10.6,normal
5475,1697221011.115,47.712,1800.0,4.5,10.6,normal
5476,1697221011.62,47.712,600.0,4.4,10.6,normal
5477,1697221012.126,47.225,600.0,5.5,10.6,normal
5478,1697221012.629,47.712,1800.0,18.8,10.1,normal
5479,1697221013.131,49.66,1800.0,36.7,10.6,normal
5480,1697221013.634,48.686,1800.0,3.5,10.6,normal
5481,1697221014.136,47.225,1800.0,4.5,10.6,normal
5482,1697221014.639,48.199,1800.0,4.0,10.6,normal
5483,1697221015.141,48.686,1800.0,3.5,10.6,normal
5484,1697221015.644,48.686,1800.0,5.0,10.6,normal
5485,1697221016.147,49.66,1800.0,3.5,10.6,normal
5486,1697221016.65,48.199,1800.0,3.5,10.6,normal
5487,1697221017.152,48.199,1800.0,4.9,10.6,normal
5488,1697221017.658,48.199,700.0,5.4,10.6,normal
5489,1697221018.163,48.199,800.0,5.4,10.6,normal
5490,1697221018.666,48.199,1800.0,11.5,9.6,normal
5491,1697221019.169,48.686,1800.0,30.7,10.5,normal
5492,1697221019.672,48.686,1800.0,19.4,10.6,normal
5493,1697221020.175,48.686,1800.0,2.5,10.6,normal
5494,1697221020.677,48.199,1800.0,3.0,10.6,normal
5495,1697221021.18,48.199,1800.0,4.0,10.6,normal
5496,1697221021.682,48.686,1800.0,5.0,10.6,normal
5497,1697221022.185,48.686,1800.0,4.5,10.6,normal
5498,1697221022.688,48.686,1800.0,4.5,10.6,normal
5499,1697221023.19,47.225,1800.0,3.0,10.6,normal
5500,1697221023.696,48.686,700.0,4.4,10.6,normal
5501,1697221024.202,47.712,600.0,8.5,10.6,normal
5502,1697221024.708,47.712,700.0,5.4,10.6,normal
5503,1697221025.212,48.686,1800.0,29.4,10.4,normal
5504,1697221025.715,47.712,1800.0,27.9,10.6,normal
5505,1697221026.217,48.686,1800.0,2.5,10.6,normal
5506,1697221026.72,48.199,1800.0,4.5,10.6,normal
5507,1697221027.223,47.225,1800.0,4.0,10.6,normal
5508,1697221027.726,47.712,1800.0,4.5,10.6,normal
5509,1697221028.23,48.199,1800.0,3.5,10.6,normal
5510,1697221028.733,47.712,1800.0,3.5,10.6,normal
5511,1697221029.235,47.712,1800.0,5.9,10.6,normal
5512,1697221029.738,46.738,1800.0,4.0,10.6,normal
5513,1697221030.241,48.199,1000.0,5.4,10.6,normal
5514,1697221030.746,47.225,800.0,5.9,10.6,normal
5515,1697221031.249,48.686,1800.0,21.9,10.3,normal
5516,1697221031.752,48.199,1800.0,31.8,10.6,normal
5517,1697221032.254,48.199,1800.0,4.5,10.6,normal
5518,1697221032.756,47.712,1800.0,3.0,10.6,normal
5519,1697221033.259,48.199,1800.0,4.0,10.6,normal
5520,1697221033.761,48.199,1800.0,2.5,10.6,normal
5521,1697221034.264,48.686,1800.0,5.9,10.6,normal
5522,1697221034.767,48.686,1800.0,3.5,10.6,normal
5523,1697221035.269,48.199,1800.0,4.0,10.6,normal
5524,1697221035.772,48.199,1800.0,3.5,10.6,normal
5525,1697221036.275,48.199,1000.0,5.0,10.6,normal
5526,1697221036.78,48.199,900.0,5.5,10.6,normal
5527,1697221037.282,48.199,1800.0,15.0,10.1,normal
5528,1697221037.785,49.66,1800.0,36.2,10.5,normal
5529,1697221038.288,48.686,1800.0,8.0,10.6,normal
5530,1697221038.79,49.173,1800.0,3.0,10.6,normal
5531,1697221039.293,47.712,1800.0,4.9,10.6,normal
5532,1697221039.795,48.199,1800.0,4.0,10.6,normal
5533,1697221040.298,48.199,1800.0,4.0,10.6,normal
5534,1697221040.8,48.199,1800.0,4.0,10.6,normal
5535,1697221041.303,47.712,1800.0,3.5,10.6,normal
5536,1697221041.805,48.686,1800.0,4.9,10.6,normal
5537,1697221042.309,47.712,900.0,5.4,10.6,normal
5538,1697221042.813,47.225,1100.0,7.0,10.6,normal
5539,1697221043.316,49.173,1800.0,20.0,10.3,normal
5540,1697221043.818,49.173,1800.0,38.0,10.6,normal
5541,1697221044.321,47.712,1800.0,4.0,10.6,normal
5542,1697221044.823,48.199,1800.0,4.5,10.6,normal
5543,1697221045.326,47.712,1800.0,4.0,10.6,normal
5544,1697221045.828,48.199,1800.0,3.5,10.6,normal
5545,1697221046.331,47.712,1800.0,3.5,10.6,normal
5546,1697221046.834,48.686,1800.0,4.0,10.6,normal
5547,1697221047.336,47.225,1800.0,4.5,10.6,normal
5548,1697221047.839,48.199,1800.0,3.5,10.6,normal
5549,1697221048.343,49.173,800.0,3.5,10.6,normal
5550,1697221048.847,47.712,900.0,5.4,10.6,normal
5551,1697221049.351,48.199,1100.0,11.0,9.6,normal
5552,1697221049.854,47.712,1800.0,29.2,10.5,normal
5553,1697221050.356,48.199,1800.0,20.0,10.6,normal
5554,1697221050.859,48.686,1800.0,4.5,10.6,normal
5555,1697221051.362,47.225,1800.0,4.0,10.6,normal
5556,1697221051.864,48.199,1800.0,3.5,10.6,normal
5557,1697221052.367,48.686,1800.0,2.5,10.6,normal
5558,1697221052.869,48.686,1800.0,4.5,10.6,normal
5559,1697221053.372,48.199,1800.0,3.0,10.6,normal
5560,1697221053.874,48.199,1800.0,5.4,10.6,normal
5561,1697221054.377,49.173,1800.0,3.0,10.6,normal
5562,1697221054.883,48.686,600.0,4.4,10.6,normal
5563,1697221055.39,48.686,600.0,2.5,10.6,normal
5564,1697221055.894,48.199,1800.0,27.9,10.4,normal
5565,1697221056.397,48.686,1800.0,27.5,10.6,normal
5566,1697221056.899,49.66,1800.0,4.5,10.6,normal
5567,1697221057.402,47.712,1800.0,3.5,10.6,normal
5568,1697221057.904,48.686,1800.0,3.0,10.6,normal
5569,1697221058.407,47.712,1800.0,3.5,10.6,normal
5570,1697221058.909,48.199,1800.0,5.4,10.6,normal
5571,1697221059.412,48.199,1800.0,4.0,10.6,normal
5572,1697221059.914,47.712,1800.0,3.0,10.6,normal
5573,1697221060.417,48.686,1800.0,4.0,10.6,normal
5574,1697221060.922,47.225,700.0,5.9,10.6,normal
5575,1697221061.426,48.199,1100.0,7.0,10.4,normal
5576,1697221061.929,48.686,1800.0,27.5,10.4,normal
5577,1697221062.431,47.712,1800.0,22.8,10.6,normal
5578,1697221062.934,48.686,1800.0,3.5,10.6,normal
5579,1697221063.437,48.199,1800.0,2.5,10.6,normal
5580,1697221063.939,48.686,1800.0,5.4,10.6,normal
5581,1697221064.442,48.199,1800.0,2.5,10.6,normal
5582,1697221064.944,47.225,1800.0,4.0,10.6,normal
5583,1697221065.447,48.686,1800.0,3.5,10.6,normal
5584,1697221065.949,48.686,1800.0,4.0,10.6,normal
5585,1697221066.452,48.686,1800.0,3.0,10.6,normal
5586,1697221066.957,47.712,600.0,5.0,10.6,normal
5587,1697221067.463,47.712,600.0,5.5,10.6,normal
5588,1697221067.966,47.712,1800.0,23.9,10.3,normal
5589,1697221068.469,48.686,1800.0,29.6,10.6,normal
5590,1697221068.972,48.199,1800.0,5.9,10.6,normal
5591,1697221069.474,48.686,1800.0,4.0,10.6,normal
5592,1697221069.977,48.199,1800.0,3.9,10.6,normal
5593,1697221070.479,48.686,1800.0,1.5,10.6,normal
5594,1697221070.982,48.686,1800.0,3.0,10.6,normal
5595,1697221071.484,48.199,1800.0,5.4,10.6,normal
5596,1697221071.987,46.738,1800.0,4.0,10.6,normal
5597,1697221072.489,48.686,1800.0,4.0,10.6,normal
5598,1697221072.995,47.712,600.0,4.5,10.6,normal
5599,1697221073.501,48.199,600.0,6.4,10.6,normal
5600,1697221074.004,48.199,1800.0,17.9,10.1,normal
5601,1697221074.507,48.686,1800.0,36.7,10.5,normal
